person_a,person_b,date,time
1624,810,27/09/2004,03:38:01
810,1624,27/09/2004,03:41:25
1624,810,27/09/2004,03:42:37
1868,1624,27/09/2004,03:44:06
810,1624,27/09/2004,03:44:57
1624,1868,27/09/2004,03:45:11
1624,810,27/09/2004,03:45:40
1868,1624,27/09/2004,03:46:52
1624,1868,27/09/2004,03:48:48
810,1624,27/09/2004,03:49:04
1624,810,27/09/2004,03:50:10
1868,1624,27/09/2004,03:50:59
1624,1868,27/09/2004,03:51:45
810,1624,27/09/2004,03:53:09
1868,1624,27/09/2004,03:54:57
1624,810,27/09/2004,03:55:40
1624,1868,27/09/2004,03:56:03
810,1624,27/09/2004,03:56:07
1624,810,27/09/2004,03:56:35
1624,1868,27/09/2004,03:57:08
1868,1624,27/09/2004,03:58:58
810,1624,27/09/2004,03:59:08
1624,1868,27/09/2004,04:00:12
1624,810,27/09/2004,04:01:16
810,1624,27/09/2004,04:02:09
561,1750,27/09/2004,04:02:48
1868,1624,27/09/2004,04:03:22
1624,810,27/09/2004,04:04:12
398,1624,27/09/2004,04:04:57
398,1624,27/09/2004,04:05:19
1624,1868,27/09/2004,04:06:14
1624,398,27/09/2004,04:06:21
1624,1868,27/09/2004,04:09:27
1624,810,27/09/2004,04:14:04
398,1624,27/09/2004,04:14:33
810,1624,27/09/2004,04:16:19
1872,810,27/09/2004,04:39:38
1872,810,27/09/2004,04:42:17
1872,1868,27/09/2004,04:44:17
1836,1724,27/09/2004,05:40:49
1868,1872,27/09/2004,05:42:40
9,1781,27/09/2004,06:43:45
620,27,27/09/2004,06:59:24
494,1860,27/09/2004,07:02:32
443,520,27/09/2004,07:16:38
1190,792,27/09/2004,07:25:37
1190,9,27/09/2004,07:26:33
899,9,27/09/2004,07:56:31
1750,561,27/09/2004,08:08:35
821,483,27/09/2004,08:51:42
821,583,27/09/2004,08:52:04
821,483,27/09/2004,08:54:00
105,1624,27/09/2004,10:29:40
105,1127,27/09/2004,10:31:19
27,620,27/09/2004,15:50:19
9,899,27/09/2004,16:08:40
9,1190,27/09/2004,16:09:38
1312,1387,27/09/2004,17:10:02
1312,1344,27/09/2004,17:10:36
561,1750,27/09/2004,17:16:56
1052,711,27/09/2004,19:26:57
1052,701,27/09/2004,19:38:10
1,312,27/09/2004,19:47:11
768,1280,27/09/2004,20:58:05
145,492,27/09/2004,22:00:10
620,27,27/09/2004,23:17:40
1344,1312,27/09/2004,23:59:12
1601,711,28/09/2004,00:00:17
1601,711,28/09/2004,00:01:04
1,312,28/09/2004,00:15:17
1601,1118,28/09/2004,00:19:36
1181,9,28/09/2004,00:35:40
492,1181,28/09/2004,00:36:55
492,1181,28/09/2004,00:39:35
1601,1872,28/09/2004,01:00:11
9,1181,28/09/2004,01:16:06
1750,561,28/09/2004,01:22:56
1868,1052,28/09/2004,01:55:35
1624,810,28/09/2004,02:21:27
1624,1868,28/09/2004,02:22:03
1781,9,28/09/2004,02:24:32
1781,1624,28/09/2004,02:33:36
1624,1781,28/09/2004,02:42:09
1624,1052,28/09/2004,02:42:27
1624,1052,28/09/2004,02:48:16
312,1,28/09/2004,03:31:41
1724,1836,28/09/2004,03:37:24
1624,1601,28/09/2004,03:39:47
1624,1727,28/09/2004,04:07:12
785,1724,28/09/2004,04:42:00
1280,768,28/09/2004,05:12:44
1624,234,28/09/2004,06:15:53
1868,1624,28/09/2004,06:31:46
1346,1868,28/09/2004,06:36:15
492,463,28/09/2004,07:14:09
1190,9,28/09/2004,07:32:08
1190,394,28/09/2004,07:33:38
1724,785,28/09/2004,07:35:32
652,1644,28/09/2004,07:40:50
652,69,28/09/2004,07:46:34
9,1781,28/09/2004,08:21:20
9,1190,28/09/2004,08:23:54
1860,494,28/09/2004,09:55:18
1860,1873,28/09/2004,09:56:37
1644,652,28/09/2004,15:49:24
1312,1344,28/09/2004,16:42:24
27,620,28/09/2004,17:31:07
768,1280,28/09/2004,17:32:33
32,673,28/09/2004,17:33:12
32,1167,28/09/2004,17:41:30
1624,1868,28/09/2004,17:51:23
1601,1624,28/09/2004,18:49:17
431,561,28/09/2004,18:52:11
620,27,28/09/2004,19:45:12
1624,1601,28/09/2004,20:22:35
1868,1346,28/09/2004,21:34:04
1237,1236,28/09/2004,21:53:10
1237,843,28/09/2004,21:54:13
1852,1865,28/09/2004,22:35:50
673,32,28/09/2004,23:20:34
1874,451,29/09/2004,01:31:50
32,673,29/09/2004,01:50:26
1,312,29/09/2004,02:06:34
1836,1724,29/09/2004,02:19:10
193,393,29/09/2004,04:26:26
1601,1875,29/09/2004,04:41:30
697,1319,29/09/2004,04:45:37
393,193,29/09/2004,04:59:12
1491,847,29/09/2004,05:10:49
652,1644,29/09/2004,05:55:21
674,1865,29/09/2004,06:14:19
1624,95,29/09/2004,06:41:52
847,1491,29/09/2004,07:22:16
1346,1868,29/09/2004,07:28:15
1190,9,29/09/2004,07:31:45
843,1237,29/09/2004,07:34:57
843,1237,29/09/2004,07:44:26
697,492,29/09/2004,07:52:19
830,621,29/09/2004,08:10:37
1781,9,29/09/2004,08:34:46
234,1624,29/09/2004,08:54:55
1644,652,29/09/2004,08:58:08
1624,234,29/09/2004,09:02:22
234,1624,29/09/2004,09:04:54
234,1624,29/09/2004,09:13:11
847,1872,29/09/2004,09:43:42
652,278,29/09/2004,13:20:42
9,1781,29/09/2004,15:50:12
9,1190,29/09/2004,15:53:49
1167,32,29/09/2004,17:03:04
1167,809,29/09/2004,17:04:42
1167,1540,29/09/2004,17:05:23
1167,429,29/09/2004,17:05:48
1181,9,29/09/2004,19:10:31
1181,492,29/09/2004,19:11:02
1713,561,29/09/2004,19:39:28
1624,234,29/09/2004,20:09:20
1624,234,29/09/2004,20:10:28
1543,536,29/09/2004,22:13:38
1750,561,29/09/2004,23:59:33
1075,1624,30/09/2004,00:09:48
785,1724,30/09/2004,00:42:44
1724,1836,30/09/2004,00:43:22
1724,785,30/09/2004,00:43:43
1624,1075,30/09/2004,01:20:02
697,1866,30/09/2004,02:48:02
652,69,30/09/2004,03:27:36
1332,1565,30/09/2004,04:51:18
1332,1796,30/09/2004,05:01:36
1781,9,30/09/2004,05:23:49
621,830,30/09/2004,06:02:08
1308,9,30/09/2004,06:06:24
1565,1332,30/09/2004,06:07:52
785,1724,30/09/2004,06:11:49
1836,1724,30/09/2004,06:18:58
1713,1565,30/09/2004,06:28:34
808,697,30/09/2004,06:33:18
1565,1713,30/09/2004,06:33:48
1346,1713,30/09/2004,07:49:25
9,1781,30/09/2004,08:44:44
9,1308,30/09/2004,08:50:52
1773,673,30/09/2004,08:56:47
1866,1402,30/09/2004,09:34:28
1866,1768,30/09/2004,09:37:13
1713,1346,30/09/2004,15:05:10
673,1773,30/09/2004,15:47:38
536,1543,30/09/2004,16:23:24
1624,1678,30/09/2004,18:02:51
1543,536,30/09/2004,18:11:17
1864,1624,30/09/2004,18:32:53
1772,1624,30/09/2004,18:33:30
1864,1624,30/09/2004,18:33:33
1864,1624,30/09/2004,18:35:47
1346,1713,30/09/2004,18:49:40
697,808,30/09/2004,19:21:38
1713,617,30/09/2004,20:40:46
1781,9,30/09/2004,20:59:13
969,1669,30/09/2004,21:07:52
1724,1836,30/09/2004,21:26:13
1624,1772,30/09/2004,21:35:17
1624,1864,30/09/2004,21:36:31
1624,1864,30/09/2004,21:38:14
1624,1864,30/09/2004,21:38:26
1624,1168,30/09/2004,21:38:46
1624,9,30/09/2004,22:11:09
1,312,30/09/2004,22:32:43
1669,969,30/09/2004,23:15:56
1543,1724,30/09/2004,23:32:18
1543,969,30/09/2004,23:35:27
557,1624,30/09/2004,23:43:20
1491,847,01/10/2004,00:10:56
1624,557,01/10/2004,01:46:39
536,1543,01/10/2004,01:50:54
1865,674,01/10/2004,02:13:34
1865,1852,01/10/2004,02:15:20
9,1624,01/10/2004,02:27:06
12,1312,01/10/2004,02:32:10
1864,1624,01/10/2004,03:26:13
234,642,01/10/2004,04:40:31
1280,768,01/10/2004,04:48:03
1624,9,01/10/2004,05:20:29
1624,1864,01/10/2004,05:23:45
1836,1724,01/10/2004,05:58:57
1343,1619,01/10/2004,06:38:21
1312,12,01/10/2004,06:56:14
674,1865,01/10/2004,08:10:56
1866,1847,01/10/2004,09:24:35
1866,773,01/10/2004,09:26:47
540,615,01/10/2004,10:09:01
1168,1624,01/10/2004,10:54:16
1406,194,01/10/2004,11:20:08
1865,674,01/10/2004,15:36:33
1543,886,01/10/2004,17:13:44
1543,536,01/10/2004,17:17:06
652,1565,01/10/2004,17:55:20
557,1624,01/10/2004,17:56:01
9,1624,01/10/2004,18:52:25
9,1781,01/10/2004,18:53:43
1644,9,01/10/2004,19:06:41
674,1865,01/10/2004,19:27:31
1338,1868,01/10/2004,19:34:39
316,509,01/10/2004,19:54:36
509,316,01/10/2004,19:58:21
1190,9,01/10/2004,20:52:33
1624,1168,01/10/2004,21:21:07
1624,557,01/10/2004,21:21:29
1624,9,01/10/2004,21:21:50
1168,1624,01/10/2004,21:41:15
1624,1168,01/10/2004,22:02:18
27,620,01/10/2004,22:28:02
1852,1865,01/10/2004,22:52:39
768,1280,01/10/2004,22:53:13
12,1312,01/10/2004,23:00:17
1876,1865,02/10/2004,00:11:02
1624,557,02/10/2004,00:12:48
561,1750,02/10/2004,00:14:10
557,1624,02/10/2004,00:16:00
1624,557,02/10/2004,00:18:00
1624,557,02/10/2004,00:18:19
557,1624,02/10/2004,00:26:15
1624,557,02/10/2004,00:27:37
557,1624,02/10/2004,00:28:24
561,431,02/10/2004,00:33:56
561,1713,02/10/2004,00:36:35
561,95,02/10/2004,00:46:06
1285,1624,02/10/2004,00:46:43
536,1543,02/10/2004,01:03:10
423,1565,02/10/2004,01:16:41
1565,652,02/10/2004,01:18:23
642,234,02/10/2004,01:57:03
711,1601,02/10/2004,02:34:26
431,561,02/10/2004,02:41:24
1543,536,02/10/2004,02:50:07
847,1781,02/10/2004,03:46:30
9,1624,02/10/2004,03:49:23
95,1865,02/10/2004,03:49:32
9,1190,02/10/2004,03:50:05
539,710,02/10/2004,04:11:46
1781,9,02/10/2004,04:18:13
1781,847,02/10/2004,04:19:03
1624,9,02/10/2004,05:04:13
1724,1836,02/10/2004,05:56:46
1362,1624,02/10/2004,06:18:58
1624,1362,02/10/2004,06:28:30
1565,652,02/10/2004,07:37:19
847,1781,02/10/2004,08:20:35
809,1167,02/10/2004,11:15:17
652,1565,02/10/2004,17:32:44
1,312,02/10/2004,22:46:55
1601,1796,03/10/2004,01:52:20
1870,1543,03/10/2004,02:04:45
1783,1344,03/10/2004,03:35:36
652,27,03/10/2004,04:46:10
674,1877,03/10/2004,07:27:55
1678,1565,03/10/2004,10:09:42
601,1862,03/10/2004,10:45:04
583,821,03/10/2004,11:18:37
1175,1246,03/10/2004,15:32:36
821,583,03/10/2004,19:06:29
536,1543,03/10/2004,19:16:51
1713,536,03/10/2004,19:28:01
1167,809,03/10/2004,20:28:54
312,1,03/10/2004,20:42:14
620,27,03/10/2004,20:50:09
1783,697,03/10/2004,21:02:05
1,312,03/10/2004,21:54:10
1862,601,03/10/2004,22:42:55
1781,847,03/10/2004,22:44:55
1713,561,03/10/2004,23:09:32
1713,617,03/10/2004,23:13:24
1713,233,03/10/2004,23:15:24
233,1713,03/10/2004,23:19:19
1713,233,03/10/2004,23:20:44
561,1713,04/10/2004,00:42:23
1713,561,04/10/2004,00:49:59
1280,768,04/10/2004,02:00:19
1864,697,04/10/2004,02:43:12
1543,1870,04/10/2004,03:33:48
93,1624,04/10/2004,04:35:23
1624,93,04/10/2004,04:56:33
172,523,04/10/2004,05:20:23
1713,1117,04/10/2004,05:31:12
1601,1875,04/10/2004,05:34:06
27,652,04/10/2004,05:37:40
697,1864,04/10/2004,05:37:57
27,620,04/10/2004,05:39:48
1117,1713,04/10/2004,05:44:00
1876,868,04/10/2004,05:44:56
1876,27,04/10/2004,05:45:57
1876,1117,04/10/2004,05:47:55
1362,1624,04/10/2004,05:55:47
312,1,04/10/2004,06:22:34
620,27,04/10/2004,06:23:37
1864,697,04/10/2004,07:31:30
1878,1864,04/10/2004,07:32:55
1878,1865,04/10/2004,07:39:50
1624,1362,04/10/2004,07:50:46
1836,1724,04/10/2004,07:56:17
1700,429,04/10/2004,08:38:39
1700,1540,04/10/2004,08:39:36
27,1876,04/10/2004,09:07:23
27,620,04/10/2004,09:09:02
1730,1878,04/10/2004,10:13:23
536,1713,04/10/2004,17:01:11
620,27,04/10/2004,17:04:56
1878,1730,04/10/2004,18:14:03
652,1565,04/10/2004,19:36:21
27,620,04/10/2004,19:50:34
1724,1836,05/10/2004,02:45:19
1,312,05/10/2004,02:46:48
1624,1866,05/10/2004,02:47:17
1624,1727,05/10/2004,03:01:28
1781,1624,05/10/2004,03:01:34
1624,1781,05/10/2004,03:02:06
1781,1624,05/10/2004,03:04:33
1730,1878,05/10/2004,03:05:47
1781,1624,05/10/2004,03:06:02
1624,1781,05/10/2004,03:07:40
1624,1781,05/10/2004,03:11:48
1781,1624,05/10/2004,03:12:28
1713,536,05/10/2004,03:25:55
868,1876,05/10/2004,04:02:13
342,1362,05/10/2004,04:04:56
1836,1362,05/10/2004,04:15:40
1836,1724,05/10/2004,05:05:14
1864,1878,05/10/2004,05:06:05
1750,561,05/10/2004,05:07:02
9,1624,05/10/2004,05:14:59
1876,868,05/10/2004,05:18:19
1876,27,05/10/2004,05:19:45
1624,9,05/10/2004,05:32:26
27,1876,05/10/2004,05:39:16
312,1,05/10/2004,05:59:09
1601,711,05/10/2004,06:10:14
1565,652,05/10/2004,06:21:10
1338,1601,05/10/2004,06:21:42
1724,1836,05/10/2004,06:25:25
1344,1783,05/10/2004,06:57:29
9,1624,05/10/2004,09:41:42
1773,1282,05/10/2004,09:47:13
1362,342,05/10/2004,14:29:24
1362,1836,05/10/2004,14:33:30
536,1713,05/10/2004,16:05:40
697,645,05/10/2004,17:49:18
868,1876,05/10/2004,17:52:17
1624,9,05/10/2004,17:53:32
1836,1362,05/10/2004,19:16:19
1836,1724,05/10/2004,19:39:35
1836,536,05/10/2004,19:42:50
1724,1836,05/10/2004,20:51:08
536,1836,05/10/2004,21:34:07
809,1167,05/10/2004,21:54:27
1168,1624,05/10/2004,22:03:47
1168,1624,05/10/2004,22:05:51
1852,697,05/10/2004,22:48:39
1836,1724,05/10/2004,23:06:36
1836,536,05/10/2004,23:08:41
1362,1836,05/10/2004,23:18:46
1836,1362,05/10/2004,23:43:45
342,1362,06/10/2004,00:08:53
1158,1072,06/10/2004,00:33:21
42,323,06/10/2004,00:54:01
697,1852,06/10/2004,00:55:49
768,1280,06/10/2004,01:19:06
1713,536,06/10/2004,02:07:30
1713,987,06/10/2004,02:14:22
1543,1879,06/10/2004,02:23:18
1724,1836,06/10/2004,03:08:26
1876,868,06/10/2004,03:34:24
1866,868,06/10/2004,04:12:05
868,1876,06/10/2004,04:28:23
868,1866,06/10/2004,04:29:48
1866,868,06/10/2004,04:30:22
868,1866,06/10/2004,04:32:07
1866,868,06/10/2004,04:32:52
868,1866,06/10/2004,04:36:50
1866,868,06/10/2004,04:43:07
1866,868,06/10/2004,04:51:30
1876,1880,06/10/2004,05:00:10
1876,868,06/10/2004,05:07:16
193,393,06/10/2004,05:18:36
1866,44,06/10/2004,05:21:45
44,1866,06/10/2004,05:22:17
1866,44,06/10/2004,05:22:39
1866,44,06/10/2004,05:24:46
44,1866,06/10/2004,05:28:19
1866,44,06/10/2004,05:30:02
44,1866,06/10/2004,05:31:37
1866,44,06/10/2004,05:33:39
1876,983,06/10/2004,05:34:11
1876,1565,06/10/2004,05:34:27
44,1866,06/10/2004,05:36:38
1866,44,06/10/2004,05:37:13
1601,1338,06/10/2004,05:41:08
1624,1168,06/10/2004,05:42:08
1624,1168,06/10/2004,05:42:25
1836,1362,06/10/2004,06:42:25
536,1713,06/10/2004,06:53:08
536,1836,06/10/2004,06:53:43
868,1876,06/10/2004,06:57:08
393,193,06/10/2004,07:08:09
447,1866,06/10/2004,07:29:01
1866,447,06/10/2004,07:33:55
1836,536,06/10/2004,07:35:02
447,1866,06/10/2004,07:35:38
1866,447,06/10/2004,07:36:29
1852,697,06/10/2004,07:38:29
447,1866,06/10/2004,07:39:27
1866,447,06/10/2004,07:40:32
447,1866,06/10/2004,07:42:42
1866,447,06/10/2004,07:45:00
447,1866,06/10/2004,07:48:54
1866,447,06/10/2004,07:49:35
447,1866,06/10/2004,07:52:41
1866,447,06/10/2004,07:54:08
447,1866,06/10/2004,07:54:52
1866,447,06/10/2004,07:55:29
447,1866,06/10/2004,07:57:54
1866,447,06/10/2004,08:00:21
447,1866,06/10/2004,08:03:18
1866,447,06/10/2004,08:12:45
447,1866,06/10/2004,08:16:16
1866,447,06/10/2004,08:17:41
447,1866,06/10/2004,08:19:38
1866,447,06/10/2004,08:23:02
447,1866,06/10/2004,08:24:22
1866,447,06/10/2004,08:27:46
447,1866,06/10/2004,08:29:00
1866,447,06/10/2004,08:31:09
447,1866,06/10/2004,08:32:23
1866,447,06/10/2004,08:33:51
447,1866,06/10/2004,08:36:42
1866,447,06/10/2004,08:39:32
447,1866,06/10/2004,08:41:01
1866,447,06/10/2004,08:42:00
447,1866,06/10/2004,08:43:55
1866,447,06/10/2004,08:44:52
447,1866,06/10/2004,08:46:58
1866,447,06/10/2004,08:50:26
447,1866,06/10/2004,08:51:47
1866,447,06/10/2004,08:53:45
1,312,06/10/2004,09:43:22
536,1836,06/10/2004,17:18:14
469,1181,06/10/2004,19:55:23
652,1565,06/10/2004,22:38:56
1181,469,06/10/2004,23:47:26
342,561,07/10/2004,00:47:58
1565,652,07/10/2004,01:26:24
1836,536,07/10/2004,01:32:41
1546,1875,07/10/2004,01:35:22
1876,868,07/10/2004,01:53:30
312,1,07/10/2004,03:21:26
868,1876,07/10/2004,03:57:47
1282,1773,07/10/2004,05:03:45
1866,1644,07/10/2004,05:28:43
1878,1362,07/10/2004,06:26:49
1362,1836,07/10/2004,06:27:39
1773,1282,07/10/2004,06:28:16
1362,1878,07/10/2004,06:29:20
1878,1362,07/10/2004,06:31:29
224,1644,07/10/2004,06:59:50
1881,1750,07/10/2004,07:35:56
1676,1881,07/10/2004,07:44:35
1881,1676,07/10/2004,07:45:28
536,1836,07/10/2004,07:46:32
1713,536,07/10/2004,07:54:55
1881,1052,07/10/2004,07:59:34
983,1079,07/10/2004,08:01:47
1079,983,07/10/2004,08:01:51
1881,1642,07/10/2004,08:02:01
1079,983,07/10/2004,08:02:59
983,1079,07/10/2004,08:03:16
1642,1881,07/10/2004,08:03:39
983,1079,07/10/2004,08:03:43
1079,983,07/10/2004,08:05:09
1079,1881,07/10/2004,08:06:13
1079,983,07/10/2004,08:08:22
983,1079,07/10/2004,08:10:43
1881,1079,07/10/2004,08:11:12
1079,1881,07/10/2004,08:16:46
1079,983,07/10/2004,08:17:47
1881,1079,07/10/2004,08:21:27
1750,1881,07/10/2004,08:21:55
1881,1750,07/10/2004,08:23:33
1079,1881,07/10/2004,08:23:35
983,1079,07/10/2004,08:24:04
1750,1881,07/10/2004,08:24:27
1079,983,07/10/2004,08:25:36
1881,1079,07/10/2004,08:25:51
1881,1750,07/10/2004,08:26:24
1079,1881,07/10/2004,08:26:49
983,1079,07/10/2004,08:26:57
1881,1079,07/10/2004,08:27:59
1079,983,07/10/2004,08:28:32
1079,1881,07/10/2004,08:29:35
983,1079,07/10/2004,08:29:48
1881,1079,07/10/2004,08:30:01
1750,1881,07/10/2004,08:30:17
1079,983,07/10/2004,08:30:52
1079,1881,07/10/2004,08:31:10
983,1079,07/10/2004,08:32:19
1079,983,07/10/2004,08:34:18
983,1079,07/10/2004,08:35:29
1750,1881,07/10/2004,08:35:54
1079,983,07/10/2004,08:36:55
1881,1750,07/10/2004,08:37:19
983,1079,07/10/2004,08:39:14
1079,983,07/10/2004,08:41:33
983,1079,07/10/2004,08:45:35
1079,983,07/10/2004,08:47:37
1741,463,07/10/2004,08:50:26
983,1079,07/10/2004,08:51:24
1079,983,07/10/2004,08:53:47
983,1079,07/10/2004,08:54:19
1079,983,07/10/2004,08:54:57
1741,1792,07/10/2004,08:56:56
1741,475,07/10/2004,09:03:35
1741,773,07/10/2004,09:06:07
1741,1847,07/10/2004,09:10:35
1280,768,07/10/2004,10:16:01
536,1713,07/10/2004,10:41:58
302,557,07/10/2004,14:11:45
1,312,07/10/2004,14:34:22
1676,1881,07/10/2004,16:16:01
1644,1866,07/10/2004,16:55:19
1052,1881,07/10/2004,18:00:28
561,342,07/10/2004,19:15:53
561,1750,07/10/2004,19:19:07
1750,561,07/10/2004,19:22:34
1836,1362,07/10/2004,20:04:08
1362,1836,07/10/2004,21:22:19
557,302,07/10/2004,21:31:29
557,561,07/10/2004,21:43:13
1,132,07/10/2004,22:20:03
1866,1644,08/10/2004,00:21:03
1282,1773,08/10/2004,01:58:33
1881,1052,08/10/2004,02:17:13
1052,1881,08/10/2004,02:22:30
1836,1362,08/10/2004,02:24:47
1474,1793,08/10/2004,04:04:05
1474,1375,08/10/2004,04:04:24
652,1565,08/10/2004,05:40:36
652,1565,08/10/2004,05:44:22
1881,1052,08/10/2004,05:57:00
342,561,08/10/2004,16:05:43
1052,1881,08/10/2004,19:52:41
993,1860,09/10/2004,02:12:35
19,1882,09/10/2004,03:53:50
19,1882,09/10/2004,03:53:54
19,1882,09/10/2004,03:53:57
1644,224,09/10/2004,04:15:28
1375,1756,09/10/2004,04:20:26
1375,1474,09/10/2004,04:20:56
1713,697,09/10/2004,04:35:46
697,1713,09/10/2004,04:36:03
561,1750,09/10/2004,04:49:47
561,557,09/10/2004,04:53:02
561,342,09/10/2004,04:57:24
561,105,09/10/2004,05:00:38
1319,697,09/10/2004,06:55:39
1168,1883,09/10/2004,07:33:31
615,540,09/10/2004,07:54:29
557,561,09/10/2004,13:29:32
105,561,09/10/2004,19:54:00
1488,1724,10/10/2004,00:59:23
1488,1884,10/10/2004,01:07:13
1488,1885,10/10/2004,01:08:08
1488,1886,10/10/2004,01:08:42
1488,1887,10/10/2004,01:09:18
1488,1877,10/10/2004,01:09:27
1488,1875,10/10/2004,01:09:37
1488,1888,10/10/2004,01:10:05
1488,1865,10/10/2004,01:11:04
1488,1870,10/10/2004,01:11:59
1488,1889,10/10/2004,01:12:12
492,686,10/10/2004,06:52:16
492,536,10/10/2004,06:53:57
697,1319,10/10/2004,08:03:32
1,312,10/10/2004,10:21:06
312,1,10/10/2004,19:17:34
536,492,10/10/2004,19:20:20
1,312,10/10/2004,19:23:16
561,557,10/10/2004,19:40:12
431,561,10/10/2004,19:47:16
475,1741,10/10/2004,20:17:25
1332,1395,10/10/2004,22:48:00
1332,1395,10/10/2004,22:53:46
1332,1178,10/10/2004,22:54:16
492,536,10/10/2004,23:08:54
768,1280,10/10/2004,23:36:16
536,492,11/10/2004,00:32:22
1624,1878,11/10/2004,00:51:47
1724,1488,11/10/2004,02:49:55
1291,1836,11/10/2004,03:04:17
1487,1890,11/10/2004,04:13:46
342,561,11/10/2004,04:15:54
1052,1002,11/10/2004,04:35:39
1236,1237,11/10/2004,05:09:33
1280,768,11/10/2004,05:13:50
561,342,11/10/2004,05:18:11
1878,1624,11/10/2004,05:53:08
429,1700,11/10/2004,06:03:32
492,429,11/10/2004,06:11:19
1836,1291,11/10/2004,07:10:46
418,1565,11/10/2004,08:00:27
418,928,11/10/2004,08:10:01
1,312,11/10/2004,16:18:46
32,1878,11/10/2004,18:57:37
32,1034,11/10/2004,18:59:23
9,1624,11/10/2004,19:12:45
9,1644,11/10/2004,19:18:39
1624,1878,11/10/2004,19:32:05
1624,9,11/10/2004,19:32:29
1052,1865,11/10/2004,20:34:58
1878,32,11/10/2004,21:30:36
1878,1624,11/10/2004,21:31:31
1543,1395,11/10/2004,22:09:15
146,1,12/10/2004,00:08:25
1181,131,12/10/2004,00:18:13
1,146,12/10/2004,00:41:08
32,1878,12/10/2004,01:22:42
1624,1878,12/10/2004,02:21:46
1395,1543,12/10/2004,04:09:40
1395,1332,12/10/2004,04:12:56
312,1,12/10/2004,04:22:18
1079,27,12/10/2004,05:08:40
1079,1865,12/10/2004,05:49:10
1079,674,12/10/2004,05:57:21
1878,32,12/10/2004,06:02:28
1878,1624,12/10/2004,06:03:09
674,1079,12/10/2004,06:04:54
1079,674,12/10/2004,06:09:10
674,1079,12/10/2004,06:13:19
1079,868,12/10/2004,06:13:46
1079,674,12/10/2004,06:16:21
1681,1771,12/10/2004,06:19:45
1681,1771,12/10/2004,06:19:59
1681,1771,12/10/2004,06:20:01
1079,1644,12/10/2004,06:42:44
233,810,12/10/2004,07:06:43
342,561,12/10/2004,15:29:47
456,1132,12/10/2004,16:36:11
1792,1285,12/10/2004,16:47:26
27,1079,12/10/2004,17:07:06
1624,1878,12/10/2004,17:29:13
32,1878,12/10/2004,18:37:31
1888,1488,12/10/2004,19:12:12
810,233,12/10/2004,20:05:08
1644,1079,12/10/2004,20:08:51
1771,1681,12/10/2004,20:19:21
1878,1624,12/10/2004,20:32:34
1878,32,12/10/2004,20:33:19
1237,1236,12/10/2004,22:49:08
1237,843,12/10/2004,22:49:35
93,525,13/10/2004,00:52:07
1,312,13/10/2004,01:07:39
429,492,13/10/2004,01:27:07
189,712,13/10/2004,02:26:06
233,810,13/10/2004,04:15:15
828,398,13/10/2004,04:25:13
1624,1878,13/10/2004,05:46:12
1601,1891,13/10/2004,06:17:30
312,1,13/10/2004,06:49:06
1878,1624,13/10/2004,07:28:47
810,233,13/10/2004,07:34:50
1540,479,13/10/2004,07:48:04
1540,1167,13/10/2004,07:48:44
1,312,13/10/2004,11:13:26
1892,1280,13/10/2004,11:51:08
312,1,13/10/2004,16:54:11
1,312,13/10/2004,17:29:26
1557,673,13/10/2004,19:42:13
1624,1557,13/10/2004,19:46:07
1557,1624,13/10/2004,19:47:46
1557,1624,13/10/2004,19:49:28
673,1557,13/10/2004,20:25:33
1624,1557,13/10/2004,20:52:51
1167,1540,13/10/2004,21:44:51
768,1280,13/10/2004,22:04:25
843,1237,13/10/2004,22:09:15
1893,1840,13/10/2004,23:01:07
1893,868,13/10/2004,23:02:09
423,132,14/10/2004,00:35:23
131,1181,14/10/2004,00:46:44
686,492,14/10/2004,00:53:19
868,1079,14/10/2004,01:10:04
868,1893,14/10/2004,01:10:27
1543,1395,14/10/2004,01:59:27
193,773,14/10/2004,03:30:28
312,1,14/10/2004,04:13:27
1783,1792,14/10/2004,04:42:09
398,828,14/10/2004,04:49:18
828,398,14/10/2004,05:14:56
146,1,14/10/2004,05:51:12
469,1181,14/10/2004,05:59:15
1079,868,14/10/2004,06:01:40
469,1629,14/10/2004,06:02:29
469,1629,14/10/2004,06:03:17
469,1629,14/10/2004,06:04:57
492,686,14/10/2004,06:05:45
492,1629,14/10/2004,06:06:53
1079,1344,14/10/2004,06:10:01
1079,1344,14/10/2004,06:10:03
1079,1313,14/10/2004,06:10:49
1079,1644,14/10/2004,06:18:52
1644,1079,14/10/2004,06:30:48
1079,1644,14/10/2004,06:32:25
1644,1079,14/10/2004,06:43:21
1079,1644,14/10/2004,06:45:53
1079,1644,14/10/2004,06:46:07
1773,1282,14/10/2004,07:01:20
1748,97,14/10/2004,07:57:33
1178,1332,14/10/2004,08:10:26
1236,1237,14/10/2004,08:41:42
1,312,14/10/2004,09:33:37
1,146,14/10/2004,09:34:01
686,492,14/10/2004,09:36:12
1629,469,14/10/2004,15:04:21
1543,513,14/10/2004,17:28:42
1344,1079,14/10/2004,18:01:34
696,713,14/10/2004,18:57:30
561,342,14/10/2004,20:38:22
561,105,14/10/2004,20:39:23
1543,1487,14/10/2004,23:42:54
1543,69,15/10/2004,00:00:34
868,1079,15/10/2004,03:27:20
617,1713,15/10/2004,03:53:55
1878,617,15/10/2004,04:08:57
342,561,15/10/2004,06:12:17
